Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,4941483352,michaljakuszko,0,577.2,F Gabriel Bonfim F Josh Hokit F Chris Padilla F Christian Leroy Duncan F Hyder Amil F Zach Reese,,Gabriel Bonfim,F,83.52%,94
2,4941261219,schul1mr,0,571.83997,F Gabriel Bonfim F Randy Brown F Josh Hokit F Chris Padilla F Jamall Emmers F Zach Reese,,Chris Padilla,F,71.43%,106.43
3,4941389691,homanga,0,559.44,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Chris Padilla F Jamall Emmers F Zach Reese,,Hyder Amil,F,69.23%,25.91
4,4940009188,mayamaya,0,548.07996,F Gabriel Bonfim F Josh Hokit F Joseph Morales F Muslim Salikhov F Chris Padilla F Jamall Emmers,,Joseph Morales,F,60.44%,100.56
5,4940998102,sgogineni,0,538.52,F Gabriel Bonfim F Joseph Morales F Chris Padilla F Christian Leroy Duncan F Hyder Amil F Zach Reese,,Josh Hokit,F,58.24%,139.24
6,4937833169,cashcowcob,0,509.66003,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Chris Padilla F Hyder Amil F Zach Reese,,Zach Reese,F,57.14%,111.92
6,4941248044,ed8802,0,509.66003,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Chris Padilla F Hyder Amil F Zach Reese,,Randy Brown,F,40.66%,13.2
6,4941465705,Baggman71,0,509.66003,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Chris Padilla F Hyder Amil F Zach Reese,,Muslim Salikhov,F,34.07%,0.8
9,4936706662,dschryer,0,498.30002,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,Ricky Simon,F,24.18%,36.35
9,4937600881,FlipDip2,0,498.30002,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,Mayra Bueno Silva,F,23.08%,19.16
9,4939899692,Redivivus,0,498.30002,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,Marco Tulio,F,21.98%,28.39
9,4940630480,Panthers02,0,498.30002,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,Tecia Pennington,F,15.38%,32.16
9,4940982732,sew1992,0,498.30002,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,Daniel Marcos,F,9.89%,105.97
9,4940996435,SBlack15,0,498.30002,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,Jamall Emmers,F,8.79%,107.05
9,4941476857,Amazin11000,0,498.30002,F Tecia Pennington F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,Raoni Barcelos,F,6.59%,68.87
16,4939880819,ETS45,0,495.74002,F Mayra Bueno Silva F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Ricky Simon,,Christian Leroy Duncan,F,5.49%,99.7
16,4941472122,Laydowndead,0,495.74002,F Mayra Bueno Silva F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Ricky Simon,,Uros Medic,F,4.40%,103.55
18,4941803872,beahmarieee,0,495.19,F Gabriel Bonfim F Randy Brown F Josh Hokit F Chris Padilla F Ricky Simon F Daniel Marcos,,Miles Johns,F,2.20%,15.02
19,4941640598,David098,0,488.46,F Gabriel Bonfim F Randy Brown F Josh Hokit F Ricky Simon F Christian Leroy Duncan F Daniel Marcos,,Denise Gomes,F,2.20%,82.53
19,4941804041,jmyles33,0,488.46,F Gabriel Bonfim F Randy Brown F Josh Hokit F Ricky Simon F Christian Leroy Duncan F Daniel Marcos,,Jackson McVey,F,1.10%,34.09
21,4935540044,manablight,0,485.30002,F Mayra Bueno Silva F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,,
21,4935545909,jciriacks,0,485.30002,F Mayra Bueno Silva F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,,
21,4935759917,molecul0,0,485.30002,F Mayra Bueno Silva F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,,
21,4940892224,soups01769,0,485.30002,F Mayra Bueno Silva F Gabriel Bonfim F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,,
25,4940950231,hbk6666,0,481.56003,F Mayra Bueno Silva F Gabriel Bonfim F Josh Hokit F Uros Medic F Christian Leroy Duncan F Hyder Amil,,,
26,4937231474,chrissair,0,478.3,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Chris Padilla F Hyder Amil F Zach Reese,,,
26,4937306854,jmdck9,0,478.3,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Chris Padilla F Hyder Amil F Zach Reese,,,
26,4940872336,F0rsaken,0,478.3,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Chris Padilla F Hyder Amil F Zach Reese,,,
26,4941040046,rajonrondough,0,478.3,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Chris Padilla F Hyder Amil F Zach Reese,,,
26,4941153767,GGHOSTMANH,0,478.3,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Chris Padilla F Hyder Amil F Zach Reese,,,
26,4941390608,arosenzweig34,0,478.3,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Chris Padilla F Hyder Amil F Zach Reese,,,
26,4941529377,OhioRizz19,0,478.3,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Chris Padilla F Hyder Amil F Zach Reese,,,
26,4941609515,gutp,0,478.3,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Chris Padilla F Hyder Amil F Zach Reese,,,
34,4941480739,wrs1983,0,475.11996,F Gabriel Bonfim F Josh Hokit F Joseph Morales F Muslim Salikhov F Chris Padilla F Jackson McVey,,,
35,4939692734,A1HoosierSales,0,473.83,F Denise Gomes F Mayra Bueno Silva F Josh Hokit F Joseph Morales F Chris Padilla F Hyder Amil,,,
36,4936762021,tyrusso7,0,472.15002,F Randy Brown F Josh Hokit F Joseph Morales F Muslim Salikhov F Chris Padilla F Zach Reese,,,
36,4940664568,JLUDEOBV,0,472.15002,F Randy Brown F Josh Hokit F Joseph Morales F Muslim Salikhov F Chris Padilla F Zach Reese,,,
36,4940886789,bleedingblue0711,0,472.15002,F Randy Brown F Josh Hokit F Joseph Morales F Muslim Salikhov F Chris Padilla F Zach Reese,,,
36,4941532195,mattdawg38,0,472.15002,F Randy Brown F Josh Hokit F Joseph Morales F Muslim Salikhov F Chris Padilla F Zach Reese,,,
40,4940481505,Rothchild97,0,471.07,F Mayra Bueno Silva F Josh Hokit F Raoni Barcelos F Hyder Amil F Daniel Marcos F Zach Reese,,,
41,4941388751,jeffeaglz,0,465.59003,F Gabriel Bonfim F Randy Brown F Josh Hokit F Muslim Salikhov F Chris Padilla F Zach Reese,,,
42,4940806084,BZIRK12,0,463.77002,F Tecia Pennington F Mayra Bueno Silva F Gabriel Bonfim F Joseph Morales F Daniel Marcos F Zach Reese,,,
43,4938314286,brknets23,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4939882008,medicine,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4939969516,Hunter4ever89,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4940259282,ztrivett21,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4940801175,natedog2184,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4940883863,Fireball21,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4940908870,DHayes22,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4940948411,kvee24,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4941196652,dongta,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4941292937,ma15102,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4941370785,griffalicious24,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4941432746,DNation86,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4941440438,squirrelpatroldk,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
43,4941658694,Bgoebert,0,452.02002,F Gabriel Bonfim F Randy Brown F Joseph Morales F Chris Padilla F Hyder Amil F Zach Reese,,,
57,4940953585,MikeHoncho52,0,450.06,F Gabriel Bonfim F Joseph Morales F Muslim Salikhov F Chris Padilla F Ricky Simon F Zach Reese,,,
57,4941802457,RedViper,0,450.06,F Gabriel Bonfim F Joseph Morales F Muslim Salikhov F Chris Padilla F Ricky Simon F Zach Reese,,,
59,4941709724,papiherb69,0,439.62,F Gabriel Bonfim F Joseph Morales F Muslim Salikhov F Chris Padilla F Hyder Amil F Zach Reese,,,
60,4941358900,Vargas2015,0,438.34998,F Gabriel Bonfim F Josh Hokit F Muslim Salikhov F Raoni Barcelos F Marco Tulio F Jamall Emmers,,,
61,4941006184,tphilemon,0,429.41998,F Randy Brown F Uros Medic F Raoni Barcelos F Hyder Amil F Daniel Marcos F Zach Reese,,,
62,4940937234,joshsp1987,0,422.39,F Tecia Pennington F Mayra Bueno Silva F Gabriel Bonfim F Josh Hokit F Hyder Amil F Zach Reese,,,
63,4941194731,fandk,0,419.43002,F Gabriel Bonfim F Josh Hokit F Chris Padilla F Ricky Simon F Marco Tulio F Miles Johns,,,
64,4941393561,iLLmaculatee,0,417.61,F Gabriel Bonfim F Randy Brown F Josh Hokit F Chris Padilla F Ricky Simon F Marco Tulio,,,
65,4941543840,jmfriman20,0,416.72,F Randy Brown F Josh Hokit F Uros Medic F Chris Padilla F Marco Tulio F Hyder Amil,,,
66,4940973861,ZackAHS,0,412.69,F Josh Hokit F Muslim Salikhov F Chris Padilla F Marco Tulio F Hyder Amil F Zach Reese,,,
67,4941445992,chri8563,0,409.29,F Josh Hokit F Joseph Morales F Muslim Salikhov F Chris Padilla F Ricky Simon F Hyder Amil,,,
